307,1
21,1
308,1
309,1
310,1
2,1
88,1
197,1
12,1
4,1
311,1
312,1
313,1
314,1
21,1
315,1
316,1
2,1
88,1
317,1
21,1
318,1
319,1
320,1
2,1
88,1
321,1
322,1
2,1
88,1
4,1
323,1
324,1
6,1
319,1
128,1
325,1
326,1
138,1
139,1
44,1
327,1
309,1
328,1
329,1
121,1
2,1
88,1
268,1
8,1
330,1
278,1
279,1
331,1
332,1
21,1
274,1
333,1
8,1
334,1
331,1
335,1
214,1
215,1
6,1
336,1
219,1
2,1
88,1
337,1
338,1
339,1
340,1
341,1
210,1
342,1
343,1
341,1
173,1
341,1
16,1
344,1
6,1
345,1
346,1
347,1
21,1
348,1
349,1
350,1
229,1
2,1
88,1
351,1
8,1
352,1
353,1
74,1
44,1
4,1
354,1
223,1
355,2
79,2
356,2
357,2
358,2
359,2
37,2
38,2
39,2
360,2
361,2
4,2
28,2
29,2
362,2
363,2
4,2
364,2
365,2
44,2
16,2
366,2
6,2
367,2
368,2
111,2
59,2
365,2
65,2
369,2
370,2
12,2
371,2
372,2
373,2
8,2
374,2
334,2
16,2
375,2
44,2
16,2
368,2
6,2
376,2
16,2
28,2
29,2
110,2
12,2
4,2
377,2
111,2
59,2
375,2
378,2
379,2
366,2
380,2
16,2
381,2
21,2
382,2
6,2
383,2
21,2
384,2
21,2
12,2
16,2
385,2
386,2
387,2
184,2
388,2
389,2
12,2
145,2
390,2
391,2
2,2
392,2
393,2
394,2
44,2
395,2
198,2
214,2
28,2
29,2
33,2
34,2
44,2
396,2
198,2
397,2
268,2
16,2
355,3
79,3
398,3
357,3
358,3
359,3
37,3
38,3
39,3
44,3
399,3
400,3
184,3
374,3
387,3
8,3
401,3
402,3
21,3
403,3
4,3
404,3
21,3
405,3
406,3
38,3
407,3
4,3
408,3
6,3
16,3
409,3
410,3
6,3
16,3
411,3
412,3
6,3
16,3
413,3
414,3
6,3
1,3
415,3
416,3
410,3
235,3
16,3
417,3
31,3
4,3
28,3
29,3
34,3
44,3
404,3
418,3
419,3
420,3
421,3
6,3
16,3
415,3
416,3
422,3
184,3
423,3
424,3
21,3
425,3
37,3
426,3
427,3
428,3
429,3
6,3
16,3
409,3
410,3
6,3
16,3
411,3
412,3
6,3
16,3
415,3
416,3
410,3
430,3
16,3
34,3
38,3
110,3
94,3
431,3
10,3
21,3
66,3
60,3
93,3
16,3
279,3
432,3
6,3
433,3
31,3
76,3
434,3
21,3
407,3
13,3
435,3
436,3
184,3
437,3
414,3
438,3
21,3
439,3
4,3
404,3
406,3
111,3
59,3
197,3
42,3
43,3
47,3
440,3
17,3
441,3
8,3
16,3
442,3
6,3
16,3
443,3
444,3
12,3
16,3
445,3
21,3
308,3
446,3
447,3
448,3
449,3
450,3
110,3
38,3
51,3
94,3
107,3
451,3
94,3
75,3
452,3
453,3
454,3
250,3
88,3
455,3
456,3
12,3
16,3
457,3
458,3
6,3
145,3
146,3
459,3
236,3
8,3
266,3
85,3
460,3
461,3
21,3
462,3
21,3
8,3
22,3
16,3
463,3
6,3
440,3
17,3
85,3
464,3
465,3
466,3
8,3
467,3
274,3
468,3
8,3
469,3
470,3
21,3
212,3
200,3
21,3
22,3
100,3
270,3
85,3
471,3
8,3
16,3
472,3
38,3
400,3
184,3
374,3
387,3
8,3
473,3
4,3
474,3
475,3
21,3
476,3
192,3
477,3
478,3
94,3
128,3
21,3
479,3
324,3
121,3
260,3
88,3
456,3
12,3
4,3
480,3
481,3
21,3
482,3
312,3
483,3
16,3
472,3
51,3
16,3
52,3
184,3
484,3
387,3
8,3
485,3
486,3
487,3
488,3
489,3
21,3
490,3
65,3
4,3
491,3
492,3
44,3
16,3
457,3
256,3
248,3
1,4
2,4
352,4
484,4
107,4
224,4
8,4
22,4
493,4
85,4
21,4
494,4
495,4
496,4
12,4
4,4
497,4
8,4
266,4
498,4
10,4
11,4
471,4
8,4
4,4
499,4
235,4
31,4
4,4
28,4
29,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
44,4
500,4
501,4
95,4
52,4
8,4
367,4
484,4
502,4
44,4
503,4
86,4
111,4
59,4
504,4
6,4
63,4
505,4
360,4
506,4
86,4
507,4
508,4
509,4
510,4
7,4
2,4
88,4
511,4
8,4
271,4
16,4
272,4
512,4
6,4
275,4
203,4
6,4
161,4
44,4
16,4
245,4
6,4
513,4
514,4
515,4
38,4
110,4
391,4
93,4
516,4
211,4
8,4
266,4
16,4
19,4
122,4
6,4
246,4
161,4
12,4
16,4
269,4
21,4
100,4
270,4
12,4
173,4
21,4
517,4
21,4
518,4
184,4
514,4
64,4
21,4
8,4
266,4
246,4
336,4
519,4
520,4
2,4
88,4
282,4
8,4
518,4
47,4
521,4
46,4
38,4
110,4
522,4
8,4
523,4
524,4
150,4
151,4
184,4
152,4
156,4
153,4
156,4
21,4
525,4
526,4
2,4
88,4
527,4
97,4
16,4
165,4
166,4
167,4
168,4
169,4
170,4
171,4
21,4
172,4
173,4
132,4
8,4
76,4
158,4
159,4
21,4
160,4
161,4
528,4
529,4
21,4
162,4
163,4
47,4
530,4
46,4
12,4
274,4
531,4
111,4
532,4
6,4
123,4
153,4
156,4
533,4
184,4
529,4
21,4
162,4
163,4
94,4
534,4
535,4
528,4
536,4
537,4
8,4
538,4
539,4
2,4
88,4
197,4
8,4
236,4
67,4
236,4
540,4
541,4
542,4
2,4
88,4
230,4
12,4
543,4
243,4
544,4
44,4
545,4
546,4
184,4
132,4
12,4
547,4
548,4
549,4
550,4
551,4
21,4
552,4
553,4
554,4
2,4
88,4
282,4
8,4
529,4
31,4
555,4
556,4
483,4
557,4
60,4
6,4
16,4
558,4
17,4
2,4
88,4
559,4
8,4
494,4
495,4
496,4
249,4
250,4
534,4
552,4
387,4
8,4
224,4
49,4
50,4
21,4
22,4
86,4
85,4
560,4
16,4
561,4
562,4
95,4
250,4
563,4
564,4
93,4
565,4
8,4
494,4
495,4
496,4
210,4
184,4
246,4
566,4
567,4
236,4
568,4
569,4
38,4
110,4
214,4
570,4
6,4
219,4
12,4
571,4
338,4
572,4
343,4
339,4
340,4
21,4
573,4
574,4
2,4
88,4
337,4
21,4
575,4
576,4
157,4
2,4
88,4
130,4
8,4
134,4
495,4
577,4
184,4
578,4
579,4
281,4
7,4
567,4
236,4
149,4
580,4
6,4
581,4
74,4
21,4
233,4
324,4
21,4
582,4
2,4
88,4
583,4
111,4
34,4
407,4
584,4
585,4
44,4
16,4
586,4
6,4
587,4
588,4
173,4
21,4
517,4
21,4
589,4
466,4
484,4
387,4
8,4
590,4
591,4
249,4
250,4
592,4
588,4
173,4
21,4
517,4
593,4
93,4
594,4
8,4
595,4
85,4
267,4
10,4
11,4
21,4
587,4
278,4
596,4
593,4
586,4
260,4
597,4
4,4
246,4
367,4
44,4
598,4
599,4
38,4
110,4
111,4
34,4
600,4
387,4
8,4
266,4
16,4
482,4
601,4
6,4
602,4
603,4
604,4
605,4
21,4
606,4
300,4
607,4
608,4
260,4
53,4
609,4
8,4
16,4
610,4
611,4
565,4
612,4
21,4
613,4
161,4
2,4
88,4
230,4
12,4
614,4
259,4
274,4
173,4
204,4
281,4
2,4
88,4
282,4
459,4
94,4
615,4
94,4
75,4
453,4
616,4
617,4
441,4
8,4
514,4
338,4
618,4
606,4
619,4
620,4
621,4
122,4
21,4
459,4
94,4
613,4
622,4
620,4
623,4
8,4
586,4
12,4
13,4
624,4
312,4
625,4
128,4
2,4
88,4
626,4
44,4
284,4
627,4
628,4
97,4
618,4
613,4
554,4
97,4
395,4
198,4
176,4
16,4
177,4
6,4
16,4
146,4
214,4
629,4
138,4
139,4
630,4
138,4
631,4
632,4
2,4
88,4
633,4
393,4
367,4
236,4
634,4
236,4
565,4
8,4
224,4
194,4
184,4
16,4
173,4
517,4
21,4
635,4
132,4
391,4
93,4
277,4
8,4
636,4
236,4
48,4
637,4
638,4
236,4
639,4
16,4
34,4
30,4
640,4
641,4
21,4
642,4
21,4
643,4
644,4
6,4
637,4
638,4
2,4
88,4
89,4
645,4
646,4
514,4
647,4
2,4
88,4
282,4
8,4
238,4
648,4
649,4
173,4
355,5
79,5
650,5
357,5
358,5
359,5
37,5
38,5
39,5
44,5
500,5
466,5
387,5
8,5
9,5
651,5
203,5
12,5
16,5
652,5
21,5
266,5
4,5
653,5
654,5
21,5
16,5
100,5
6,5
211,5
655,5
656,5
657,5
4,5
28,5
29,5
33,5
34,5
38,5
407,5
51,5
587,5
21,5
41,5
16,5
212,5
100,5
8,5
252,5
469,5
10,5
21,5
66,5
60,5
111,5
34,5
658,5
94,5
76,5
383,5
260,5
659,5
660,5
274,5
468,5
44,5
470,5
200,5
661,5
514,5
662,5
515,5
65,5
651,5
203,5
663,5
664,5
665,5
260,5
88,5
666,5
184,5
16,5
588,5
173,5
6,5
667,5
655,5
656,5
668,5
669,5
670,5
671,5
184,5
672,5
673,5
203,5
260,5
88,5
674,5
8,5
675,5
236,5
634,5
236,5
565,5
16,5
34,5
110,5
676,5
587,5
212,5
100,5
16,5
34,5
466,5
387,5
8,5
677,5
678,5
679,5
8,5
205,5
236,5
16,5
680,5
212,5
681,5
21,5
682,5
259,5
205,5
203,5
65,5
13,5
683,5
684,5
685,5
686,5
6,5
205,5
203,5
204,5
8,5
88,5
126,5
145,5
146,5
111,5
687,5
2,5
407,5
688,5
16,5
404,5
21,5
482,5
253,5
6,5
205,5
21,5
689,5
16,5
690,5
6,5
691,5
341,5
589,5
110,5
111,5
692,5
693,5
6,5
217,5
218,5
694,5
260,5
88,5
559,5
8,5
334,5
212,5
68,5
670,5
587,5
218,5
100,5
471,5
8,5
16,5
34,5
111,5
34,5
407,5
400,5
184,5
695,5
696,5
218,5
12,5
13,5
624,5
312,5
44,5
16,5
697,5
6,5
698,5
379,5
699,5
21,5
700,5
701,5
702,5
184,5
703,5
59,5
696,5
218,5
355,6
79,6
650,6
357,6
358,6
1,6
2,6
3,6
7,6
184,6
513,6
651,6
203,6
12,6
16,6
652,6
8,6
266,6
4,6
653,6
654,6
21,6
85,6
100,6
6,6
23,6
651,6
704,6
471,6
8,6
4,6
499,6
235,6
31,6
16,6
28,6
705,6
706,6
707,6
35,6
36,6
37,6
38,6
39,6
44,6
500,6
111,6
34,6
708,6
263,6
94,6
495,6
200,6
21,6
291,6
709,6
465,6
428,6
246,6
710,6
184,6
711,6
23,6
10,6
24,6
25,6
13,6
26,6
27,6
111,6
85,6
203,6
21,6
100,6
6,6
712,6
21,6
178,6
211,6
651,6
704,6
713,6
236,6
13,6
714,6
184,6
267,6
10,6
21,6
66,6
709,6
210,6
184,6
711,6
240,6
461,6
85,6
21,6
587,6
278,6
435,6
332,6
593,6
93,6
516,6
211,6
715,6
16,6
716,6
717,6
12,6
16,6
308,6
470,6
49,6
21,6
67,6
718,6
12,6
327,6
719,6
249,6
250,6
720,6
448,6
449,6
8,6
651,6
203,6
721,6
21,6
22,6
259,6
65,6
16,6
722,6
723,6
1,6
724,6
725,6
726,6
21,6
109,6
6,6
712,6
21,6
652,6
727,6
145,6
146,6
93,6
728,6
431,6
729,6
200,6
620,6
88,6
730,6
38,6
110,6
731,6
383,6
250,6
659,6
660,6
274,6
468,6
184,6
470,6
200,6
111,6
732,6
733,6
6,6
514,6
64,6
21,6
652,6
651,6
203,6
2,6
88,6
13,6
211,6
734,6
6,6
11,6
735,6
450,6
110,6
736,6
8,6
16,6
472,6
547,6
737,6
738,6
2,6
88,6
739,6
259,6
8,6
62,6
16,6
387,6
184,6
651,6
203,6
12,6
16,6
652,6
725,6
726,6
21,6
85,6
461,6
6,6
651,6
462,6
21,6
740,6
6,6
651,6
704,6
111,6
741,6
742,6
6,6
673,6
743,6
21,6
744,6
2,6
88,6
745,6
617,6
21,6
383,6
465,6
466,6
8,6
746,6
263,6
652,6
727,6
12,6
678,6
21,6
649,6
16,6
747,6
562,6
21,6
748,6
535,6
572,6
749,6
750,6
751,6
752,6
8,6
753,6
754,6
755,6
2,6
88,6
756,6
757,6
111,6
758,6
759,6
6,6
59,6
760,6
6,6
761,6
2,6
88,6
762,6
393,6
679,6
8,6
352,6
567,6
554,6
236,6
763,6
764,6
21,6
765,6
159,6
766,6
675,6
21,6
518,6
767,6
36,6
514,6
655,6
274,6
768,6
769,6
387,6
250,6
88,6
235,6
8,6
266,6
513,6
652,6
770,6
21,6
178,6
651,6
771,6
772,6
773,6
2,6
88,6
511,6
8,6
774,6
21,6
775,6
16,6
771,6
776,6
22,6
259,6
65,6
16,6
722,6
723,6
586,6
2,6
88,6
777,6
8,6
765,6
578,6
675,6
623,6
239,6
184,6
722,6
778,6
16,6
779,6
6,6
651,6
462,6
12,6
573,6
300,6
266,6
16,6
297,6
6,6
651,6
780,6
21,6
534,6
16,6
554,6
6,6
651,6
781,6
131,6
782,6
8,6
675,6
111,6
107,6
6,6
664,6
783,6
606,6
184,6
16,6
173,6
6,6
667,6
655,6
656,6
2,6
88,6
456,6
8,6
778,6
588,6
784,6
6,6
669,6
21,6
178,6
651,6
704,6
522,6
8,6
224,6
21,6
785,6
675,6
2,6
88,6
786,6
456,6
787,6
184,6
672,6
673,6
203,6
2,6
88,6
674,6
8,6
675,6
236,6
634,6
236,6
565,6
788,6
2,6
88,6
583,6
8,6
134,6
651,6
462,6
789,6
21,6
712,6
790,6
236,6
639,6
2,6
88,6
791,6
12,6
4,6
792,6
312,6
8,6
22,6
793,6
794,6
111,6
34,6
407,6
795,6
107,6
773,6
8,6
266,6
21,6
134,6
212,6
100,6
21,6
796,6
8,6
797,6
16,6
212,6
798,6
8,6
799,6
315,6
316,6
21,6
495,6
496,6
21,6
800,6
16,6
204,6
6,6
212,6
12,6
801,6
10,6
21,6
66,6
60,6
111,6
34,6
708,6
263,6
94,6
212,6
93,6
16,6
802,6
803,6
6,6
10,6
21,6
66,6
60,6
391,6
93,6
435,6
8,6
804,6
16,6
59,6
805,6
6,6
16,6
806,6
477,6
807,6
44,6
440,6
808,6
193,6
335,6
21,6
689,6
212,6
100,6
65,6
809,6
810,6
391,6
93,6
211,6
8,6
190,6
811,6
21,6
53,6
812,6
597,6
813,6
212,6
219,6
65,6
814,6
335,6
94,6
330,6
60,6
332,6
199,6
93,6
4,6
815,6
6,6
816,6
502,6
249,6
250,6
190,6
811,6
21,6
53,6
812,6
21,6
88,6
817,6
12,6
587,6
212,6
200,6
38,6
110,6
111,6
34,6
30,6
94,6
16,6
759,6
6,6
205,6
236,6
16,6
758,6
212,6
681,6
260,6
88,6
818,6
819,6
387,6
250,6
88,6
235,6
8,6
820,6
16,6
821,6
21,6
700,6
121,6
822,6
16,6
203,6
823,6
690,6
21,6
178,6
771,6
6,6
205,6
161,6
824,6
433,6
250,6
825,6
660,6
274,6
468,6
184,6
85,6
203,6
21,6
726,6
21,6
559,6
203,6
204,6
260,6
88,6
57,6
826,6
111,6
687,6
2,6
827,6
8,6
134,6
205,6
203,6
204,6
36,6
684,6
685,6
686,6
145,6
146,6
36,6
202,6
828,6
203,6
204,6
829,6
744,6
21,6
830,6
59,6
219,6
393,6
122,6
831,6
21,6
482,6
253,6
6,6
205,6
2,6
88,6
832,6
21,6
690,6
6,6
109,6
341,6
833,6
834,6
21,6
475,6
835,6
2,6
88,6
836,6
8,6
775,6
205,6
461,6
837,6
601,6
25,6
13,6
26,6
27,6
838,6
2,6
88,6
235,6
8,6
839,6
217,6
218,6
694,6
8,6
840,6
841,6
842,6
843,6
844,6
534,6
531,6
131,6
845,6
21,6
846,6
847,6
341,6
65,6
16,6
848,6
6,6
289,6
212,6
68,6
21,6
849,6
131,6
136,6
850,6
685,6
851,6
6,6
217,6
218,6
204,6
145,6
146,6
852,6
344,6
260,6
88,6
791,6
649,6
853,6
854,6
21,6
855,6
6,6
218,6
70,6
856,6
8,6
857,6
858,6
85,6
218,6
100,6
859,6
121,6
12,6
224,6
6,6
16,6
344,6
6,6
217,6
218,6
856,6
2,6
88,6
825,6
456,6
860,6
218,6
2,6
88,6
861,6
12,6
4,6
311,6
312,6
44,6
16,6
697,6
6,6
587,6
862,6
200,6
21,6
698,6
379,6
699,6
863,6
105,6
6,6
864,6
21,6
865,6
735,6
21,6
821,6
700,6
93,6
702,6
184,6
16,6
219,6
6,6
59,6
696,6
218,6
856,6
795,6
12,6
16,6
193,6
190,6
12,6
866,6
6,6
867,6
868,6
869,6
6,6
870,6
868,6
21,6
871,6
6,6
872,6
868,6
249,6
250,6
57,6
873,6
16,6
203,6
204,6
6,6
874,6
205,6
875,6
876,6
877,6
16,6
687,6
260,6
352,6
678,6
224,6
38,6
110,6
249,6
250,6
266,6
16,6
862,6
200,6
6,6
696,6
218,6
878,6
12,6
145,6
390,6
260,6
88,6
786,6
355,7
879,7
880,7
357,7
358,7
111,7
359,7
881,7
882,7
465,7
883,7
12,7
678,7
21,7
884,7
885,7
6,7
16,7
886,7
6,7
887,7
687,7
256,7
888,7
12,7
16,7
889,7
890,7
891,7
892,7
893,7
894,7
37,7
38,7
39,7
110,7
895,7
896,7
16,7
886,7
16,7
283,7
6,7
889,7
890,7
897,7
889,7
890,7
65,7
4,7
67,7
898,7
6,7
899,7
12,7
379,7
900,7
65,7
16,7
894,7
901,7
902,7
16,7
472,7
110,7
31,7
4,7
903,7
904,7
905,7
16,7
906,7
6,7
16,7
907,7
908,7
6,7
16,7
909,7
910,7
911,7
1,8
2,8
534,8
16,8
912,8
6,8
406,8
913,8
8,8
799,8
315,8
316,8
800,8
60,8
914,8
21,8
688,8
498,8
10,8
84,8
471,8
8,8
4,8
499,8
235,8
31,8
16,8
28,8
705,8
33,8
34,8
35,8
36,8
37,8
38,8
39,8
44,8
915,8
111,8
34,8
658,8
716,8
916,8
12,8
16,8
308,8
917,8
59,8
805,8
47,8
445,8
60,8
21,8
41,8
42,8
43,8
44,8
16,8
17,8
918,8
919,8
145,8
920,8
921,8
121,8
922,8
444,8
12,8
21,8
923,8
6,8
1,8
75,8
452,8
453,8
511,8
393,8
924,8
589,8
110,8
925,8
16,8
17,8
85,8
12,8
16,8
457,8
926,8
21,8
457,8
458,8
6,8
16,8
146,8
93,8
594,8
8,8
927,8
16,8
928,8
929,8
391,8
93,8
277,8
8,8
261,8
112,8
16,8
930,8
21,8
931,8
6,8
16,8
413,8
414,8
6,8
1,8
416,8
410,8
21,8
16,8
107,8
773,8
932,8
263,8
12,8
16,8
875,8
933,8
934,8
16,8
34,8
110,8
111,8
737,8
6,8
587,8
85,8
84,8
332,8
8,8
597,8
935,8
522,8
8,8
22,8
16,8
17,8
85,8
260,8
88,8
936,8
937,8
565,8
670,8
121,8
94,8
938,8
939,8
940,8
49,8
941,8
260,8
88,8
942,8
943,8
931,8
8,8
944,8
65,8
484,8
945,8
2,8
407,8
88,8
946,8
16,8
34,8
110,8
947,8
948,8
121,8
260,8
88,8
57,8
674,8
236,8
949,8
21,8
227,8
2,8
88,8
230,8
8,8
950,8
951,8
380,8
46,8
21,8
8,8
9,8
21,8
134,8
460,8
38,8
110,8
111,8
34,8
658,8
94,8
8,8
22,8
16,8
921,8
952,8
953,8
954,8
85,8
955,8
148,8
139,8
956,8
138,8
6,8
547,8
913,8
184,8
957,8
433,8
2,8
88,8
958,8
145,8
146,8
111,8
959,8
6,8
960,8
961,8
452,8
962,8
963,8
148,8
139,8
97,8
16,8
964,8
632,8
36,8
16,8
177,8
6,8
965,8
146,8
838,8
2,8
88,8
235,8
8,8
966,8
16,8
967,8
6,8
16,8
632,8
31,8
4,8
968,8
290,8
969,8
970,8
65,8
4,8
971,8
972,8
8,8
720,8
606,8
973,8
21,8
65,8
725,8
974,8
219,8
111,8
975,8
632,8
958,8
965,8
146,8
2,8
88,8
976,8
36,8
16,8
177,8
6,8
395,8
21,8
16,8
632,8
739,8
184,8
145,8
146,8
2,8
88,8
976,8
36,8
16,8
177,8
6,8
977,8
38,8
110,8
249,8
250,8
266,8
94,8
316,8
671,8
53,8
65,8
219,8
978,8
465,8
958,8
8,8
111,8
979,8
21,8
690,8
6,8
219,8
2,8
88,8
980,8
8,8
981,8
131,8
10,8
982,8
236,8
634,8
236,8
565,8
983,8
7,8
21,8
984,8
835,8
2,8
88,8
836,8
8,8
952,8
16,8
759,8
6,8
985,8
913,8
8,8
986,8
131,8
987,8
988,8
316,8
989,8
21,8
957,8
406,8
913,8
2,8
88,8
976,8
12,8
4,8
732,8
990,8
8,8
592,8
13,8
26,8
82,8
6,8
991,8
671,8
21,8
266,8
16,8
119,8
841,8
265,8
184,8
992,8
433,8
8,8
352,8
128,8
135,8
128,8
21,8
479,8
537,8
21,8
334,8
278,8
993,8
994,8
366,8
260,8
88,8
995,8
8,8
996,8
973,8
997,8
21,8
998,8
16,8
999,8
6,8
671,8
111,8
690,8
6,8
59,8
406,8
1000,8
12,8
1001,8
6,8
1002,8
250,8
88,8
659,8
1003,8
21,8
535,8
1004,8
219,8
2,8
88,8
1005,8
38,8
110,8
37,9
38,9
39,9
400,9
44,9
915,9
184,9
1006,9
1007,9
6,9
1008,9
1009,9
16,9
1010,9
6,9
1011,9
21,9
1012,9
21,9
466,9
792,9
7,9
8,9
271,9
274,9
1013,9
1014,9
21,9
623,9
8,9
274,9
1015,9
549,9
13,9
1016,9
976,9
8,9
4,9
193,9
1017,9
6,9
16,9
28,9
29,9
440,9
1018,9
44,9
1019,9
617,9
44,9
1020,9
1021,9
38,9
1022,9
16,9
52,9
8,9
1023,9
131,9
1024,9
8,9
16,9
1025,9
6,9
1020,9
1021,9
21,9
252,9
1026,9
274,9
1027,9
38,9
110,9
12,9
16,9
1016,9
94,9
1020,9
1021,9
93,9
13,9
1028,9
1029,9
21,9
567,9
1030,9
250,9
88,9
762,9
8,9
1031,9
1032,9
400,9
184,9
1033,9
876,9
8,9
1034,9
274,9
1035,9
21,9
1036,9
678,9
432,9
1037,9
94,9
518,9
751,9
1038,9
575,9
233,9
1039,9
65,9
1040,9
250,9
88,9
756,9
757,9
111,9
472,9
1022,9
16,9
52,9
8,9
1041,9
16,9
288,9
1042,9
8,9
1043,9
1020,9
1021,9
1037,9
94,9
1044,9
21,9
1045,9
7,9
250,9
88,9
732,9
8,9
1026,9
16,9
1046,9
6,9
1011,9
21,9
1012,9
21,9
1047,9
66,9
1031,9
419,9
1048,9
28,9
1049,9
21,9
1050,9
6,9
1051,9
1052,9
110,9
31,9
16,9
1017,9
94,9
1020,9
1021,9
1008,9
250,9
88,9
1053,9
131,9
1054,9
21,9
1030,9
762,9
8,9
1031,9
236,9
634,9
236,9
565,9
391,9
93,9
211,9
8,9
403,9
4,9
1055,9
586,9
1056,9
21,9
1057,9
1058,9
1059,9
12,9
1060,9
567,9
1061,9
21,9
1062,9
1063,9
1002,9
21,9
121,9
52,9
8,9
88,9
374,9
1064,9
450,9
110,9
736,9
8,9
16,9
959,9
6,9
1051,9
1052,9
36,9
16,9
177,9
6,9
965,9
146,9
1065,9
1066,9
21,9
1067,9
1012,9
961,9
453,9
1068,9
12,9
1,9
1069,9
8,9
4,9
1056,9
1070,9
236,9
1071,9
116,9
